Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2020/01/31,TRIPURA,SOUTH TRIPURA,0,376.16,0,23.49028997
2020/01/31,TRIPURA,WEST TRIPURA,0,340.29,0,22.29379271
2020/01/31,TRIPURA,NORTH TRIPURA,0,264.69,0,25.41097699
2020/01/31,TRIPURA,DHALAI,0,292.14,0,25.44217063
2020/01/30,TRIPURA,SOUTH TRIPURA,0,378.07,0,23.60947678
2020/01/30,TRIPURA,WEST TRIPURA,0,342.29,0,22.42496943
2020/01/30,TRIPURA,NORTH TRIPURA,0,265.96,0,25.53315268
2020/01/30,TRIPURA,DHALAI,0,293.5,0,25.56049087
2020/01/29,TRIPURA,SOUTH TRIPURA,0,381.6,0,23.82981251
2020/01/29,TRIPURA,WEST TRIPURA,0,345.48,0,22.6339069
2020/01/29,TRIPURA,NORTH TRIPURA,0,267.71,0,25.70089816
2020/01/29,TRIPURA,DHALAI,0,296.17,0,25.7929746
2020/01/28,TRIPURA,SOUTH TRIPURA,0,383.21,0,23.93066771
2020/01/28,TRIPURA,WEST TRIPURA,0,343.72,0,22.5186075
2020/01/28,TRIPURA,NORTH TRIPURA,0,267.28,0,25.66013297
2020/01/28,TRIPURA,DHALAI,0,295.22,0,25.71012544
2020/01/27,TRIPURA,SOUTH TRIPURA,0,378.46,0,23.63381654
2020/01/27,TRIPURA,WEST TRIPURA,0,345.63,0,22.64366769
2020/01/27,TRIPURA,NORTH TRIPURA,0,269.06,0,25.83066134
2020/01/27,TRIPURA,DHALAI,0,296.94,0,25.85952512
2020/01/26,TRIPURA,SOUTH TRIPURA,0,381.56,0,23.82751334
2020/01/26,TRIPURA,WEST TRIPURA,0,348.31,0,22.81930884
2020/01/26,TRIPURA,NORTH TRIPURA,0,270.47,0,25.96595655
2020/01/26,TRIPURA,DHALAI,0,299.19,0,26.05543787
2020/01/25,TRIPURA,SOUTH TRIPURA,0,385.25,0,24.05760969
2020/01/25,TRIPURA,WEST TRIPURA,0,350.77,0,22.98067368
2020/01/25,TRIPURA,NORTH TRIPURA,0,272.09,0,26.12205067
2020/01/25,TRIPURA,DHALAI,0,301.41,0,26.24903589
2020/01/24,TRIPURA,SOUTH TRIPURA,0,388.06,0,24.23315129
2020/01/24,TRIPURA,WEST TRIPURA,0,353.45,0,23.15626258
2020/01/24,TRIPURA,NORTH TRIPURA,0,274.47,0,26.35013974
2020/01/24,TRIPURA,DHALAI,0,303.93,0,26.46836253
2020/01/23,TRIPURA,SOUTH TRIPURA,0,390.82,0,24.40586157
2020/01/23,TRIPURA,WEST TRIPURA,0,356.05,0,23.32632486
2020/01/23,TRIPURA,NORTH TRIPURA,0,275.95,0,26.49225895
2020/01/23,TRIPURA,DHALAI,0,306.18,0,26.66421443
2020/01/22,TRIPURA,SOUTH TRIPURA,0,399.82,0,24.96742025
2020/01/22,TRIPURA,WEST TRIPURA,0,363.13,0,23.79000299
2020/01/22,TRIPURA,NORTH TRIPURA,0,281.11,0,26.98755632
2020/01/22,TRIPURA,DHALAI,0,312.29,0,27.19681489
2020/01/21,TRIPURA,SOUTH TRIPURA,0,402.46,0,25.13254646
2020/01/21,TRIPURA,WEST TRIPURA,0,365.73,0,23.96089867
2020/01/21,TRIPURA,NORTH TRIPURA,0,282.93,0,27.16219382
2020/01/21,TRIPURA,DHALAI,0,314.63,0,27.40009373
2020/01/20,TRIPURA,SOUTH TRIPURA,0,404.65,0,25.26901885
2020/01/20,TRIPURA,WEST TRIPURA,0,367.79,0,24.09584259
2020/01/20,TRIPURA,NORTH TRIPURA,0,284.47,0,27.3101049
2020/01/20,TRIPURA,DHALAI,0,316.39,0,27.55408319
2020/01/19,TRIPURA,SOUTH TRIPURA,0,404.39,0,25.25308554
2020/01/19,TRIPURA,WEST TRIPURA,0,368.32,0,24.13052031
2020/01/19,TRIPURA,NORTH TRIPURA,0,286.41,0,27.49687186
2020/01/19,TRIPURA,DHALAI,0,317.68,0,27.6661438
2020/01/18,TRIPURA,SOUTH TRIPURA,0,408.02,0,25.47993591
2020/01/18,TRIPURA,WEST TRIPURA,0,372.21,0,24.38522847
2020/01/18,TRIPURA,NORTH TRIPURA,0,288.66,0,27.71227846
2020/01/18,TRIPURA,DHALAI,0,320.59,0,27.91898169
2020/01/17,TRIPURA,SOUTH TRIPURA,0,412.32,0.01,25.74820241
2020/01/17,TRIPURA,WEST TRIPURA,0,377.1,0,24.70553409
2020/01/17,TRIPURA,NORTH TRIPURA,0,290.47,0,27.88658634
2020/01/17,TRIPURA,DHALAI,0,323.8,0,28.19913957
2020/01/16,TRIPURA,SOUTH TRIPURA,0,415.53,0.01,25.94867932
2020/01/16,TRIPURA,WEST TRIPURA,0,380.45,0,24.92475872
2020/01/16,TRIPURA,NORTH TRIPURA,0,292.77,0,28.10677793
2020/01/16,TRIPURA,DHALAI,0,326.73,0,28.45432791
2020/01/15,TRIPURA,SOUTH TRIPURA,0,419.05,0.02,26.16828136
2020/01/15,TRIPURA,WEST TRIPURA,0,383.66,0,25.13540297
2020/01/15,TRIPURA,NORTH TRIPURA,0,294.92,0,28.31314856
2020/01/15,TRIPURA,DHALAI,0,329.45,0,28.69142899
2020/01/14,TRIPURA,SOUTH TRIPURA,0,422.66,0.03,26.39381209
2020/01/14,TRIPURA,WEST TRIPURA,0,386.5,0,25.32128551
2020/01/14,TRIPURA,NORTH TRIPURA,0,297.37,0,28.54854523
2020/01/14,TRIPURA,DHALAI,0,332.93,0,28.99379804
2020/01/13,TRIPURA,SOUTH TRIPURA,0.01,426.34,0.04,26.62347875
2020/01/13,TRIPURA,WEST TRIPURA,0,390.27,0,25.56859945
2020/01/13,TRIPURA,NORTH TRIPURA,0,299.94,0,28.79526751
2020/01/13,TRIPURA,DHALAI,0,336.13,0,29.27248735
2020/01/12,TRIPURA,SOUTH TRIPURA,0.01,430.22,0.04,26.86629248
2020/01/12,TRIPURA,WEST TRIPURA,0,394.88,0,25.87067451
2020/01/12,TRIPURA,NORTH TRIPURA,0,303.48,0,29.13564636
2020/01/12,TRIPURA,DHALAI,0,340.37,0,29.64191558
2020/01/11,TRIPURA,SOUTH TRIPURA,0.01,434.56,0.07,27.13706701
2020/01/11,TRIPURA,WEST TRIPURA,0,399.24,0.01,26.15600434
2020/01/11,TRIPURA,NORTH TRIPURA,0,307.07,0,29.48044519
2020/01/11,TRIPURA,DHALAI,0,344.5,0,30.00174157
2020/01/10,TRIPURA,SOUTH TRIPURA,0.01,438.29,0.09,27.37022427
2020/01/10,TRIPURA,WEST TRIPURA,0,403.45,0.03,26.43188959
2020/01/10,TRIPURA,NORTH TRIPURA,0,310.31,0,29.79077229
2020/01/10,TRIPURA,DHALAI,0,348.47,0,30.34782225
2020/01/09,TRIPURA,SOUTH TRIPURA,0.02,443.08,0.12,27.66918051
2020/01/09,TRIPURA,WEST TRIPURA,0.01,406.95,0.04,26.66117367
2020/01/09,TRIPURA,NORTH TRIPURA,0,314.05,0,30.14976945
2020/01/09,TRIPURA,DHALAI,0,353.53,0,30.78837224
2020/01/08,TRIPURA,SOUTH TRIPURA,0.03,448.36,0.17,27.99894291
