Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2020/01/09,Ladakh,Ladakh dist1,0.29,7745.84,2.67,16.98654162
2020/01/09,Ladakh,Leh (ladakh),0.32,6056.61,2.57,14.32221345
2020/01/08,Ladakh,KARGIL,0.57,1254.76,3.21,16.03704533
2020/01/08,Ladakh,Ladakh dist1,0.29,7745.84,2.67,16.98654162
2020/01/08,Ladakh,Leh (ladakh),0.32,6056.61,2.57,14.32221345
2020/01/07,Ladakh,KARGIL,0.57,1254.76,3.21,16.03704533
2020/01/07,Ladakh,Ladakh dist1,0.29,7745.84,2.67,16.98654162
2020/01/07,Ladakh,Leh (ladakh),0.32,6056.61,2.57,14.32221345
2020/01/06,Ladakh,KARGIL,0.57,1254.76,3.21,16.03704533
2020/01/06,Ladakh,Ladakh dist1,0.29,7745.84,2.67,16.98654162
2020/01/06,Ladakh,Leh (ladakh),0.32,6056.61,2.57,14.32221345
2020/01/05,Ladakh,KARGIL,0.57,1254.76,3.21,16.03704533
2020/01/05,Ladakh,Ladakh dist1,0.29,7745.84,2.67,16.98654162
2020/01/05,Ladakh,Leh (ladakh),0.32,6056.61,2.57,14.32221345
2020/01/04,Ladakh,KARGIL,0.57,1254.76,3.21,16.03704533
2020/01/04,Ladakh,Ladakh dist1,0.29,7745.84,2.67,16.98654162
2020/01/04,Ladakh,Leh (ladakh),0.32,6056.61,2.57,14.32221345
2020/01/03,Ladakh,KARGIL,0.57,1254.76,3.21,16.03704533
2020/01/03,Ladakh,Ladakh dist1,0.29,7745.84,2.67,16.98654162
2020/01/03,Ladakh,Leh (ladakh),0.32,6056.61,2.57,14.32221345
2020/01/02,Ladakh,KARGIL,0.57,1254.76,3.21,16.03704533
2020/01/02,Ladakh,Ladakh dist1,0.29,7745.84,2.67,16.98654162
2020/01/02,Ladakh,Leh (ladakh),0.32,6056.61,2.57,14.32221345
2020/01/01,Ladakh,KARGIL,0.57,1254.76,3.21,16.03704533
2020/01/01,Ladakh,Ladakh dist1,0.29,7745.84,2.67,16.98654162
2020/01/01,Ladakh,Leh (ladakh),0.32,6056.61,2.57,14.32221345
2020/02/29,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/29,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/29,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/28,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/28,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/28,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/27,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/27,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/27,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/26,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/26,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/26,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/25,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/25,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/25,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/24,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/24,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/24,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/23,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/23,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/23,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/22,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/22,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/22,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/21,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/21,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/21,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/20,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/20,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/20,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/19,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/19,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/19,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/18,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/18,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/18,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/17,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/17,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/17,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/16,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/16,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/16,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/15,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/15,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/15,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/14,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/14,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/14,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/13,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/13,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/13,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/12,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/12,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/12,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/11,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/11,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/11,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/10,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/10,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/10,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/09,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/09,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/09,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/08,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/08,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/08,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/07,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/07,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/07,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/06,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/06,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/06,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/05,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/05,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/05,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/04,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/04,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/04,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/03,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/03,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/03,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/02,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/02,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/02,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/02/01,Ladakh,KARGIL,0,930.4,0,11.8915123
2020/02/01,Ladakh,Ladakh dist1,0.01,2460.7,0.15,5.396290214
2020/02/01,Ladakh,Leh (ladakh),0.01,3945.75,0.13,9.330616704
2020/03/31,Ladakh,KARGIL,0,922.62,0,11.7919847
2020/03/31,Ladakh,Ladakh dist1,0.06,2625.25,0.49,5.757139773
