Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2020/01/31,CHHATTISGARH,BILASPUR,0.21,1202.82,1.88,28.3024754
2020/01/31,CHHATTISGARH,DAKSHIN BASTAR DANTEWADA,0,637.33,0,13.97546065
2020/01/31,CHHATTISGARH,KABEERDHAM,0.21,592.12,1.98,27.52021376
2020/01/31,CHHATTISGARH,JANJGIR-CHAMPA,0,582.45,0,29.52869326
2020/01/31,CHHATTISGARH,KORBA,0.1,731.23,0.98,21.795257
2020/01/31,CHHATTISGARH,KORIYA,0,509.1,0.03,15.056356
2020/01/31,CHHATTISGARH,RAIPUR,0,1535.99,0,24.17230935
2020/01/31,CHHATTISGARH,RAJNANDGAON,0,975.26,0,23.71136118
2020/01/31,CHHATTISGARH,BIJAPUR,0,734.53,0,16.29151642
2020/01/31,CHHATTISGARH,DURG,0,1123.76,0,25.59745615
2020/01/31,CHHATTISGARH,BASTAR,0,931.51,0,17.56729171
2020/01/31,CHHATTISGARH,DHAMTARI,0,337.04,0,16.24943838
2020/01/31,CHHATTISGARH,JASHPUR,0.41,688.2,3.92,23.26958062
2020/01/31,CHHATTISGARH,MAHASAMUND,0,489.86,0,20.27984954
2020/01/31,CHHATTISGARH,RAIGARH,0.1,822.39,0.95,22.76685671
2020/01/31,CHHATTISGARH,SURGUJA,0.18,1609.16,1.7,20.08383769
2020/01/31,CHHATTISGARH,UTTAR BASTAR KANKER,0,474.98,0,13.65378226
2020/01/31,CHHATTISGARH,NARAYANPUR,0,431.9,0,19.73484332
2020/01/30,CHHATTISGARH,BILASPUR,0.21,1210.46,1.95,28.48232305
2020/01/30,CHHATTISGARH,DAKSHIN BASTAR DANTEWADA,0,639.23,0,14.01722661
2020/01/30,CHHATTISGARH,KABEERDHAM,0.22,595.44,2.07,27.67458618
2020/01/30,CHHATTISGARH,JANJGIR-CHAMPA,0,585.39,0,29.67763171
2020/01/30,CHHATTISGARH,KORBA,0.11,737.18,1,21.972705
2020/01/30,CHHATTISGARH,KORIYA,0.01,512.47,0.03,15.15602655
2020/01/30,CHHATTISGARH,RAIPUR,0,1542.8,0,24.27952877
2020/01/30,CHHATTISGARH,RAJNANDGAON,0,981.71,0,23.86823632
2020/01/30,CHHATTISGARH,BIJAPUR,0,736.4,0,16.33305329
2020/01/30,CHHATTISGARH,DURG,0,1129.98,0,25.73917515
2020/01/30,CHHATTISGARH,BASTAR,0,938.33,0,17.69586911
2020/01/30,CHHATTISGARH,DHAMTARI,0,338.14,0,16.30230074
2020/01/30,CHHATTISGARH,JASHPUR,0.42,693.29,4.06,23.44164284
2020/01/30,CHHATTISGARH,MAHASAMUND,0,492.39,0,20.38473291
2020/01/30,CHHATTISGARH,RAIGARH,0.1,829.23,0.98,22.95630929
2020/01/30,CHHATTISGARH,SURGUJA,0.18,1620.98,1.76,20.23139558
2020/01/30,CHHATTISGARH,UTTAR BASTAR KANKER,0,477.01,0,13.71231828
2020/01/30,CHHATTISGARH,NARAYANPUR,0,435.58,0,19.90314602
2020/01/29,CHHATTISGARH,BILASPUR,0.23,1221.15,2.08,28.7337851
2020/01/29,CHHATTISGARH,DAKSHIN BASTAR DANTEWADA,0,641.64,0,14.07006646
2020/01/29,CHHATTISGARH,KABEERDHAM,0.24,600.34,2.24,27.90235248
2020/01/29,CHHATTISGARH,JANJGIR-CHAMPA,0,588.77,0,29.84896891
2020/01/29,CHHATTISGARH,KORBA,0.11,745.48,1.05,22.21994769
2020/01/29,CHHATTISGARH,KORIYA,0.01,516.06,0.03,15.26210079
2020/01/29,CHHATTISGARH,RAIPUR,0,1551.13,0,24.41056489
2020/01/29,CHHATTISGARH,RAJNANDGAON,0,989.8,0,24.06500597
2020/01/29,CHHATTISGARH,BIJAPUR,0,738.6,0,16.38188831
2020/01/29,CHHATTISGARH,DURG,0,1137.28,0,25.9055786
2020/01/29,CHHATTISGARH,BASTAR,0,945.53,0,17.83181648
2020/01/29,CHHATTISGARH,DHAMTARI,0,339.65,0,16.37518135
2020/01/29,CHHATTISGARH,JASHPUR,0.44,699.46,4.25,23.65022355
2020/01/29,CHHATTISGARH,MAHASAMUND,0,495.43,0,20.51063702
2020/01/29,CHHATTISGARH,RAIGARH,0.11,837.26,1.03,23.17848967
2020/01/29,CHHATTISGARH,SURGUJA,0.19,1634.38,1.84,20.39861227
2020/01/29,CHHATTISGARH,UTTAR BASTAR KANKER,0,479.39,0,13.7808135
2020/01/29,CHHATTISGARH,NARAYANPUR,0,439.39,0,20.0771096
