Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2018/06/28,JHARKHAND,GIRIDIH,4.64,-,33.32,41.16164175
2018/06/28,JHARKHAND,KHUNTI,1.33,-,10.09,42.91723956
2018/06/28,JHARKHAND,GUMLA,3.06,-,23.86,36.61572052
2018/06/27,JHARKHAND,JAMTARA,9.2,-,69.15,42.77045652
2018/06/27,JHARKHAND,DHANBAD,10.19,-,66.82,42.14901605
2018/06/27,JHARKHAND,DUMKA,4.75,-,40.42,41.46162912
2018/06/27,JHARKHAND,GARHWA,0.79,-,4.85,36.01540138
2018/06/27,JHARKHAND,PASHCHIMI SINGHBHUM,3.28,-,24.57,42.77263923
2018/06/27,JHARKHAND,RAMGARH,2.56,-,20.38,42.65981441
2018/06/27,JHARKHAND,CHATRA,1.35,-,8.17,35.91649897
2018/06/27,JHARKHAND,LOHARDAGA,5.16,-,36.68,35.93661981
2018/06/27,JHARKHAND,GODDA,1.96,-,15.82,34.24430987
2018/06/27,JHARKHAND,PALAMU,0.84,-,5.14,36.53564841
2018/06/27,JHARKHAND,RANCHI,3.53,-,26.82,41.96183821
2018/06/27,JHARKHAND,DEOGHAR,7.42,-,57.77,39.17870603
2018/06/27,JHARKHAND,PURBI SINGHBHUM,6.18,-,45.71,39.96643313
2018/06/27,JHARKHAND,SAHIBGANJ,2.49,-,17,33.94459702
2018/06/27,JHARKHAND,KODARMA,2.16,-,14.85,31.8631376
2018/06/27,JHARKHAND,LATEHAR,1.76,-,11,34.74663057
2018/06/27,JHARKHAND,SARAIKELA-KHARSAWAN,3.82,-,31.03,41.81007281
2018/06/27,JHARKHAND,BOKARO,7.96,-,41.59,43.02891131
2018/06/27,JHARKHAND,SIMDEGA,3.16,-,21.55,37.6407073
2018/06/27,JHARKHAND,PAKUR,0.71,-,7.52,41.89623446
2018/06/27,JHARKHAND,HAZARIBAGH,2.41,-,16.32,39.76803888
2018/06/27,JHARKHAND,GIRIDIH,4.34,-,31.41,39.92474108
2018/06/27,JHARKHAND,KHUNTI,1.44,-,10.55,43.84672948
2018/06/27,JHARKHAND,GUMLA,3.3,-,25.34,37.35413406
2018/06/26,JHARKHAND,JAMTARA,9.19,-,69.08,42.74318548
2018/06/26,JHARKHAND,DHANBAD,10.22,-,66.99,42.23092992
2018/06/26,JHARKHAND,DUMKA,4.58,-,38.78,40.92586182
2018/06/26,JHARKHAND,GARHWA,1.21,-,7.28,37.5254996
2018/06/26,JHARKHAND,PASHCHIMI SINGHBHUM,1.44,-,11.09,41.03647294
2018/06/26,JHARKHAND,RAMGARH,2.47,-,19.44,41.88055686
2018/06/26,JHARKHAND,CHATRA,0.69,-,4.38,33.93615078
2018/06/26,JHARKHAND,LOHARDAGA,5.42,-,38.34,36.1533482
2018/06/26,JHARKHAND,GODDA,2.21,-,17.82,36.79915824
2018/06/26,JHARKHAND,PALAMU,0.76,-,4.63,37.24872273
2018/06/26,JHARKHAND,RANCHI,3.4,-,25.67,41.30299249
2018/06/26,JHARKHAND,DEOGHAR,7.27,-,56.75,39.02480305
2018/06/26,JHARKHAND,PURBI SINGHBHUM,6.23,-,46.02,40.09928564
2018/06/26,JHARKHAND,SAHIBGANJ,2.73,-,18.84,37.94273332
2018/06/26,JHARKHAND,KODARMA,2.81,-,18.73,32.90868292
2018/06/26,JHARKHAND,LATEHAR,1.8,-,11.22,33.30355034
2018/06/26,JHARKHAND,SARAIKELA-KHARSAWAN,3.59,-,29.17,41.36706973
2018/06/26,JHARKHAND,BOKARO,7.96,-,41.53,42.73791588
2018/06/26,JHARKHAND,SIMDEGA,2.43,-,16.88,35.65183534
2018/06/26,JHARKHAND,PAKUR,0.54,-,5.57,42.69487524
2018/06/26,JHARKHAND,HAZARIBAGH,2.48,-,16.77,39.339328
2018/06/26,JHARKHAND,GIRIDIH,4.51,-,32.43,40.5050017
2018/06/26,JHARKHAND,KHUNTI,0.79,-,6.07,42.29552031
2018/06/26,JHARKHAND,GUMLA,3.35,-,25.69,37.02881734
2018/06/25,JHARKHAND,JAMTARA,9.17,-,68.97,42.70039874
2018/06/25,JHARKHAND,DHANBAD,10.2,-,66.89,42.24541884
2018/06/25,JHARKHAND,DUMKA,4.62,-,38.82,41.21181967
2018/06/25,JHARKHAND,GARHWA,1.84,-,10.91,36.28019065
2018/06/25,JHARKHAND,PASHCHIMI SINGHBHUM,1.25,-,9.64,39.38898753
2018/06/25,JHARKHAND,RAMGARH,2.66,-,20.83,43.02590938
2018/06/25,JHARKHAND,CHATRA,1.74,-,10.79,37.66343478
2018/06/25,JHARKHAND,LOHARDAGA,7.14,-,48.99,38.45814451
2018/06/25,JHARKHAND,GODDA,1.71,-,13.74,34.68790708
2018/06/25,JHARKHAND,PALAMU,1.75,-,10.49,39.25028309
2018/06/25,JHARKHAND,RANCHI,3.6,-,27.12,42.26334345
2018/06/25,JHARKHAND,DEOGHAR,7.52,-,58.69,39.97320165
2018/06/25,JHARKHAND,PURBI SINGHBHUM,5.85,-,43.18,39.41432152
2018/06/25,JHARKHAND,SAHIBGANJ,2.1,-,14.54,33.10569336
2018/06/25,JHARKHAND,KODARMA,4.97,-,31.98,37.53093957
2018/06/25,JHARKHAND,LATEHAR,4.74,-,28.29,38.40751271
2018/06/25,JHARKHAND,SARAIKELA-KHARSAWAN,3.43,-,27.71,40.90708838
2018/06/25,JHARKHAND,BOKARO,8.16,-,42.76,43.33216914
2018/06/25,JHARKHAND,SIMDEGA,2.57,-,17.74,35.86534269
2018/06/25,JHARKHAND,PAKUR,0.51,-,5.28,40.51485036
2018/06/25,JHARKHAND,HAZARIBAGH,3.11,-,20.78,42.48753699
2018/06/25,JHARKHAND,GIRIDIH,5.37,-,38.25,42.5905442
2018/06/25,JHARKHAND,KHUNTI,0.74,-,5.74,42.59876075
2018/06/25,JHARKHAND,GUMLA,4.21,-,31.45,38.80038446
2018/06/24,JHARKHAND,JAMTARA,9.18,-,69.02,42.7222366
2018/06/24,JHARKHAND,DHANBAD,10.13,-,66.42,42.23546938
2018/06/24,JHARKHAND,DUMKA,4.25,-,36.01,41.10520304
2018/06/24,JHARKHAND,GARHWA,0.95,-,5.84,35.41023058
2018/06/24,JHARKHAND,PASHCHIMI SINGHBHUM,1.44,-,10.84,39.99591091
2018/06/24,JHARKHAND,RAMGARH,2.6,-,20.4,43.06189697
2018/06/24,JHARKHAND,CHATRA,1.55,-,9.48,37.74947689
2018/06/24,JHARKHAND,LOHARDAGA,6.36,-,44.14,38.30489437
2018/06/24,JHARKHAND,GODDA,1.97,-,15.84,37.29297546
2018/06/24,JHARKHAND,PALAMU,0.97,-,6.49,38.77349228
2018/06/24,JHARKHAND,RANCHI,3.32,-,24.66,41.88597279
2018/06/24,JHARKHAND,DEOGHAR,6.88,-,54.05,39.52326044
2018/06/24,JHARKHAND,PURBI SINGHBHUM,4.96,-,36.77,37.06862199
2018/06/24,JHARKHAND,SAHIBGANJ,2.23,-,15.56,36.30896266
2018/06/24,JHARKHAND,KODARMA,2.2,-,13.83,34.85525571
2018/06/24,JHARKHAND,LATEHAR,1.98,-,12.4,37.22426876
2018/06/24,JHARKHAND,SARAIKELA-KHARSAWAN,2.95,-,23.64,40.0338018
2018/06/24,JHARKHAND,BOKARO,8.03,-,41.94,43.36612126
2018/06/24,JHARKHAND,SIMDEGA,2.66,-,18.32,36.34382395
2018/06/24,JHARKHAND,PAKUR,0.49,-,5.02,42.8842476
2018/06/24,JHARKHAND,HAZARIBAGH,2.33,-,15.31,42.04069259
2018/06/24,JHARKHAND,GIRIDIH,4.02,-,28.67,41.31455382
2018/06/24,JHARKHAND,KHUNTI,0.6,-,4.57,41.63579716
2018/06/24,JHARKHAND,GUMLA,3.87,-,28.96,38.17447622
2018/06/23,JHARKHAND,JAMTARA,8.09,-,60.33,40.32638173
2018/06/23,JHARKHAND,DHANBAD,9.22,-,60.04,40.49531901
2018/06/23,JHARKHAND,DUMKA,3.1,-,26.06,39.07296073
2018/06/23,JHARKHAND,GARHWA,0.44,-,2.79,31.03267992
2018/06/23,JHARKHAND,PASHCHIMI SINGHBHUM,1.32,-,10.21,40.50864846
2018/06/23,JHARKHAND,RAMGARH,1.88,-,13.78,40.46732277
2018/06/23,JHARKHAND,CHATRA,0.15,-,1,29.19405185
2018/06/23,JHARKHAND,LOHARDAGA,3.63,-,25.12,34.55867534
2018/06/23,JHARKHAND,GODDA,1.29,-,10.53,36.4900355
2018/06/23,JHARKHAND,PALAMU,0.12,-,0.7,29.21414955
2018/06/23,JHARKHAND,RANCHI,2.46,-,17.97,39.83882354
2018/06/23,JHARKHAND,DEOGHAR,5.43,-,41.9,35.42751185
2018/06/23,JHARKHAND,PURBI SINGHBHUM,5.04,-,37.42,37.65871398
2018/06/23,JHARKHAND,SAHIBGANJ,1.63,-,12.14,33.50252464
2018/06/23,JHARKHAND,KODARMA,1.89,-,11.93,33.8122931
2018/06/23,JHARKHAND,LATEHAR,0.86,-,5.9,33.91526766
2018/06/23,JHARKHAND,SARAIKELA-KHARSAWAN,2.26,-,18.27,39.10143933
2018/06/23,JHARKHAND,BOKARO,7.49,-,38.33,41.8670034
2018/06/23,JHARKHAND,SIMDEGA,2.83,-,19.41,36.9272869
2018/06/23,JHARKHAND,PAKUR,0.42,-,4.25,42.8084744
2018/06/23,JHARKHAND,HAZARIBAGH,1.14,-,7.4,40.24136863
2018/06/23,JHARKHAND,GIRIDIH,2.49,-,17.21,38.17860442
2018/06/23,JHARKHAND,KHUNTI,0.5,-,3.49,41.6197237
2018/06/23,JHARKHAND,GUMLA,3.93,-,29.07,38.12769138
2018/06/22,JHARKHAND,JAMTARA,7.48,-,55.57,39.0979122
2018/06/22,JHARKHAND,DHANBAD,7.96,-,51.15,37.38825513
2018/06/22,JHARKHAND,DUMKA,2.09,-,16.98,33.79263184
2018/06/22,JHARKHAND,GARHWA,0.15,-,1.05,28.34258706
