Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2018/06/28,ODISHA,JHARSUGUDA,2.39,-,19.57,37.25932726
2018/06/28,ODISHA,NUAPADA,0.44,-,3.48,34.96295635
2018/06/28,ODISHA,BALESHWAR,7.54,-,61.67,42.48790723
2018/06/28,ODISHA,BHADRAK,4.55,-,42.99,42.38232477
2018/06/28,ODISHA,BARGARH,1.21,-,9.8,39.3032171
2018/06/28,ODISHA,NABARANGAPUR,0.89,-,8.25,37.32052399
2018/06/28,ODISHA,KHORDHA,4.56,-,31.99,39.79644168
2018/06/27,ODISHA,CUTTACK,6.08,-,45.3,42.02170618
2018/06/27,ODISHA,KANDHAMAL,1.33,-,9.15,39.107248
2018/06/27,ODISHA,ANUGUL,4.82,-,32.48,39.4643111
2018/06/27,ODISHA,MAYURBHANJ,4.59,-,30.77,41.46952493
2018/06/27,ODISHA,GANJAM,3.39,-,26.97,42.19239872
2018/06/27,ODISHA,KENDRAPARA,7.64,-,62.84,44.07810881
2018/06/27,ODISHA,KORAPUT,1.72,-,12.21,35.19043854
2018/06/27,ODISHA,PURI,5.45,-,44.76,42.52527633
2018/06/27,ODISHA,MALKANGIRI,0.81,-,6.13,37.77493278
2018/06/27,ODISHA,JAGATSINGHAPUR,1.9,-,21.12,45.27033033
2018/06/27,ODISHA,NAYAGARH,2.68,-,17.34,40.60071329
2018/06/27,ODISHA,BALANGIR,0.32,-,2.11,36.82633632
2018/06/27,ODISHA,DHENKANAL,2.7,-,18.96,43.73424565
2018/06/27,ODISHA,JAJAPUR,6.31,-,43.47,43.19409623
2018/06/27,ODISHA,GAJAPATI,1.64,-,11.81,41.82818994
2018/06/27,ODISHA,DEBAGARH,1.92,-,12.86,37.29830426
2018/06/27,ODISHA,SUNDARGARH,2.3,-,15.78,36.46739272
2018/06/27,ODISHA,RAYAGADA,1.46,-,9.9,40.75103183
2018/06/27,ODISHA,SAMBALPUR,2.58,-,17.77,39.48470225
2018/06/27,ODISHA,BAUDA,3.38,-,22.72,36.86300231
2018/06/27,ODISHA,SUBARNAPUR,1.52,-,11.91,39.7052223
2018/06/27,ODISHA,KENDUJHAR,4.41,-,31.58,40.47163229
2018/06/27,ODISHA,KALAHANDI,0.57,-,4.07,39.51620091
2018/06/27,ODISHA,JHARSUGUDA,2.33,-,18.74,37.42074784
2018/06/27,ODISHA,NUAPADA,0.62,-,5.26,36.36696086
2018/06/27,ODISHA,BALESHWAR,7.63,-,62.56,42.76680745
2018/06/27,ODISHA,BHADRAK,4.85,-,46.01,43.37593247
2018/06/27,ODISHA,BARGARH,0.91,-,7.23,39.938183
2018/06/27,ODISHA,NABARANGAPUR,1.13,-,10.34,39.54278761
2018/06/27,ODISHA,KHORDHA,5.54,-,38.4,42.10989725
2018/06/26,ODISHA,CUTTACK,5.14,-,39.09,40.86884053
2018/06/26,ODISHA,KANDHAMAL,0.08,-,0.56,32.08483412
2018/06/26,ODISHA,ANUGUL,2.87,-,19.53,36.13747789
2018/06/26,ODISHA,MAYURBHANJ,4.63,-,30.93,41.65162536
2018/06/26,ODISHA,GANJAM,1.03,-,8.41,34.08443749
2018/06/26,ODISHA,KENDRAPARA,7.62,-,62.65,43.95601981
2018/06/26,ODISHA,KORAPUT,1.21,-,8.67,30.30890671
2018/06/26,ODISHA,PURI,4.95,-,40.47,41.76208322
2018/06/26,ODISHA,MALKANGIRI,0.29,-,2.48,32.28596554
2018/06/26,ODISHA,JAGATSINGHAPUR,1.81,-,20.43,45.13129758
2018/06/26,ODISHA,NAYAGARH,0.52,-,3.73,36.91528537
2018/06/26,ODISHA,BALANGIR,0.13,-,0.86,31.97506338
2018/06/26,ODISHA,DHENKANAL,2.36,-,16.4,43.16805309
2018/06/26,ODISHA,JAJAPUR,6.34,-,43.51,43.18648979
2018/06/26,ODISHA,GAJAPATI,0.51,-,3.77,34.13707886
2018/06/26,ODISHA,DEBAGARH,1.01,-,6.93,34.99514368
2018/06/26,ODISHA,SUNDARGARH,1.93,-,13.27,34.89198202
