Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2018/06/30,DELHI,WEST,1.47,-,10.96,27.95546993
2018/06/30,DELHI,CENTRAL,0,-,0,29.39957554
2018/06/30,DELHI,NORTH WEST,1.3,-,11.61,27.50913459
2018/06/30,DELHI,SOUTH,0.5,-,4.27,26.5438693
2018/06/30,DELHI,NEW DELHI,0,-,0,28.40045875
2018/06/30,DELHI,NORTH,0.76,-,7.35,29.12894081
2018/06/30,DELHI,SOUTH WEST,0.66,-,5.37,27.40081877
2018/06/30,DELHI,EAST,0.26,-,1.91,29.41096577
2018/06/30,DELHI,NORTH EAST,0.13,-,0.79,28.88691136
2018/06/29,DELHI,WEST,1.46,-,10.89,29.86724403
2018/06/29,DELHI,CENTRAL,0.11,-,0.78,28.02228614
2018/06/29,DELHI,NORTH WEST,1.22,-,10.82,28.59767063
2018/06/29,DELHI,SOUTH,0.56,-,4.8,27.25861071
2018/06/29,DELHI,NEW DELHI,0.09,-,0.57,28.34725978
2018/06/29,DELHI,NORTH,0.71,-,6.72,28.71313926
2018/06/29,DELHI,SOUTH WEST,0.7,-,5.73,29.06442641
2018/06/29,DELHI,EAST,0.12,-,0.87,28.43432508
2018/06/29,DELHI,NORTH EAST,0.11,-,0.68,27.21404698
2018/06/28,DELHI,WEST,1.53,-,11.47,30.50040791
2018/06/28,DELHI,CENTRAL,0.45,-,3.18,21.82356189
2018/06/28,DELHI,NORTH WEST,1.05,-,9.11,27.5471029
2018/06/28,DELHI,SOUTH,0.7,-,5.84,26.17998718
2018/06/28,DELHI,NEW DELHI,0.45,-,3.01,24.86715321
2018/06/28,DELHI,NORTH,0.68,-,6.01,24.80491134
2018/06/28,DELHI,SOUTH WEST,0.93,-,7.39,30.23919343
2018/06/28,DELHI,EAST,0.03,-,0.19,22.29664949
2018/06/28,DELHI,NORTH EAST,0.1,-,0.64,21.33726037
2018/06/27,DELHI,WEST,1.02,-,7.78,17.85059306
2018/06/27,DELHI,CENTRAL,0,-,0,7.560079904
2018/06/27,DELHI,NORTH WEST,0.9,-,7.85,20.50861097
2018/06/27,DELHI,SOUTH,0.36,-,3.09,19.92769845
2018/06/27,DELHI,NEW DELHI,0,-,0,12.15697366
2018/06/27,DELHI,NORTH,0.38,-,3.66,12.85793841
2018/06/27,DELHI,SOUTH WEST,0.49,-,4.11,22.22314174
2018/06/27,DELHI,EAST,0.03,-,0.19,8.821891485
2018/06/27,DELHI,NORTH EAST,0.1,-,0.64,9.343819176
2018/06/26,DELHI,WEST,0.92,-,6.61,4.435162804
2018/06/26,DELHI,CENTRAL,0,-,0,4.941174486
2018/06/26,DELHI,NORTH WEST,0.87,-,7.59,6.440747226
2018/06/26,DELHI,SOUTH,0,-,0,8.263553237
2018/06/26,DELHI,NEW DELHI,0,-,0,6.458156497
2018/06/26,DELHI,NORTH,0.38,-,3.66,6.095763586
2018/06/26,DELHI,SOUTH WEST,0.32,-,2.39,6.721732802
2018/06/26,DELHI,EAST,0.03,-,0.19,4.245535951
2018/06/26,DELHI,NORTH EAST,0.1,-,0.64,4.317042679
2018/06/25,DELHI,WEST,0.92,-,6.61,4.581459877
2018/06/25,DELHI,CENTRAL,0,-,0,5.195193358
2018/06/25,DELHI,NORTH WEST,0.87,-,7.59,6.539567482
2018/06/25,DELHI,SOUTH,0,-,0,7.574625935
2018/06/25,DELHI,NEW DELHI,0,-,0,6.452589551
2018/06/25,DELHI,NORTH,0.38,-,3.66,6.240563593
2018/06/25,DELHI,SOUTH WEST,0.32,-,2.39,6.312165603
2018/06/25,DELHI,EAST,0.03,-,0.19,4.203023106
2018/06/25,DELHI,NORTH EAST,0.11,-,0.71,4.316640165
2018/06/24,DELHI,WEST,0.94,-,6.71,5.019355127
2018/06/24,DELHI,CENTRAL,0,-,0,5.507738272
2018/06/24,DELHI,NORTH WEST,0.87,-,7.69,6.743337845
2018/06/24,DELHI,SOUTH,0,-,0,7.95701653
2018/06/24,DELHI,NEW DELHI,0,-,0,6.81995865
2018/06/24,DELHI,NORTH,0.38,-,3.66,6.505341621
2018/06/24,DELHI,SOUTH WEST,0.32,-,2.4,6.607793926
2018/06/24,DELHI,EAST,0.03,-,0.19,4.497296482
2018/06/24,DELHI,NORTH EAST,0.11,-,0.71,4.554056345
2018/06/23,DELHI,WEST,0.94,-,6.71,5.488053344
2018/06/23,DELHI,CENTRAL,0,-,0,5.822594861
2018/06/23,DELHI,NORTH WEST,0.87,-,7.69,7.104434469
2018/06/23,DELHI,SOUTH,0,-,0,8.39759152
2018/06/23,DELHI,NEW DELHI,0,-,0,7.19386477
2018/06/23,DELHI,NORTH,0.38,-,3.66,6.913741841
2018/06/23,DELHI,SOUTH WEST,0.32,-,2.4,6.941889996
2018/06/23,DELHI,EAST,0.05,-,0.36,4.826409435
2018/06/23,DELHI,NORTH EAST,0.13,-,0.78,4.905796591
2018/06/22,DELHI,WEST,0.95,-,6.83,5.877499757
2018/06/22,DELHI,CENTRAL,0,-,0,6.226903726
2018/06/22,DELHI,NORTH WEST,0.88,-,7.76,7.238498495
2018/06/22,DELHI,SOUTH,0,-,0,8.794966209
2018/06/22,DELHI,NEW DELHI,0,-,0,7.682337096
2018/06/22,DELHI,NORTH,0.38,-,3.66,7.251193056
2018/06/22,DELHI,SOUTH WEST,0.33,-,2.42,7.195135208
2018/06/22,DELHI,EAST,0.05,-,0.36,5.126006204
2018/06/22,DELHI,NORTH EAST,0.13,-,0.85,5.168758213
2018/06/21,DELHI,WEST,0.96,-,6.91,6.468120281
2018/06/21,DELHI,CENTRAL,0,-,0,6.653632147
2018/06/21,DELHI,NORTH WEST,0.89,-,7.83,7.651691575
2018/06/21,DELHI,SOUTH,0,-,0,9.359215044
2018/06/21,DELHI,NEW DELHI,0,-,0,8.160024913
2018/06/21,DELHI,NORTH,0.38,-,3.66,7.752981323
2018/06/21,DELHI,SOUTH WEST,0.33,-,2.43,7.59794207
2018/06/21,DELHI,EAST,0.05,-,0.36,5.578431396
2018/06/21,DELHI,NORTH EAST,0.13,-,0.85,5.600864508
2018/06/20,DELHI,WEST,0.97,-,6.96,7.120089366
2018/06/20,DELHI,CENTRAL,0,-,0,7.142501169
2018/06/20,DELHI,NORTH WEST,0.91,-,7.96,8.107637001
2018/06/20,DELHI,SOUTH,0,-,0,9.935748976
2018/06/20,DELHI,NEW DELHI,0,-,0,8.721559373
2018/06/20,DELHI,NORTH,0.39,-,3.78,8.330532588
2018/06/20,DELHI,SOUTH WEST,0.34,-,2.47,8.051709623
2018/06/20,DELHI,EAST,0.07,-,0.53,6.049019606
2018/06/20,DELHI,NORTH EAST,0.15,-,0.92,6.111284331
2018/06/19,DELHI,WEST,0.97,-,6.98,7.68905932
2018/06/19,DELHI,CENTRAL,0,-,0,7.534669434
2018/06/19,DELHI,NORTH WEST,0.91,-,7.99,8.497706898
2018/06/19,DELHI,SOUTH,0,-,0,10.41087741
2018/06/19,DELHI,NEW DELHI,0,-,0,9.176185055
2018/06/19,DELHI,NORTH,0.39,-,3.78,8.774108803
2018/06/19,DELHI,SOUTH WEST,0.34,-,2.47,8.452178295
2018/06/19,DELHI,EAST,0.07,-,0.54,6.46557794
2018/06/19,DELHI,NORTH EAST,0.16,-,0.99,6.519277502
2018/06/18,DELHI,WEST,0.99,-,7.15,8.426106459
2018/06/18,DELHI,CENTRAL,0,-,0,8.087856347
2018/06/18,DELHI,NORTH WEST,0.93,-,8.13,9.030568819
2018/06/18,DELHI,SOUTH,0,-,0,11.08387857
2018/06/18,DELHI,NEW DELHI,0,-,0,9.812661977
2018/06/18,DELHI,NORTH,0.41,-,3.87,9.422483817
2018/06/18,DELHI,SOUTH WEST,0.34,-,2.5,8.945065984
2018/06/18,DELHI,EAST,0.07,-,0.54,7.017680946
2018/06/18,DELHI,NORTH EAST,0.17,-,1.06,7.078481055
2018/06/17,DELHI,WEST,1.01,-,7.25,9.261900962
2018/06/17,DELHI,CENTRAL,0,-,0,8.680495538
2018/06/17,DELHI,NORTH WEST,0.94,-,8.23,9.48950503
2018/06/17,DELHI,SOUTH,0,-,0.01,11.82152333
2018/06/17,DELHI,NEW DELHI,0,-,0,10.51574875
2018/06/17,DELHI,NORTH,0.42,-,4,10.13018698
2018/06/17,DELHI,SOUTH WEST,0.34,-,2.51,9.544233873
2018/06/17,DELHI,EAST,0.1,-,0.71,7.644234168
2018/06/17,DELHI,NORTH EAST,0.18,-,1.14,7.712370486
2018/06/16,DELHI,WEST,1.02,-,7.29,10.12978682
2018/06/16,DELHI,CENTRAL,0,-,0,9.345688668
2018/06/16,DELHI,NORTH WEST,0.97,-,8.48,10.08141597
